source_doc_id,order_date,pharmacy_id,revenue_egp,order_status,source_system,supplier_key,supplier_name,branch_id,doc_type,canonical_name,resolved_area
315690,2025-11-05 00:00:00,2178,3888.17,,ERP,78.0,Pyramid Health Supplies,732.0,,El Nasr Pharmacy - Haram,Faisal
315692,2025-11-28 00:00:00,2180,2397.77,,ERP,60.0,El-Masria Trading Co.,711.0,,Care 24 Seven - Haram,Faisal
315693,2025-11-13 00:00:00,2180,2147.36,,ERP,60.0,Al-Nour Pharmaceutical Distribution,701.0,,Care 24 Seven - Haram,Faisal
315712,2025-11-26 00:00:00,2802,2158.39,,ERP,77.0,Saqqara Trade House,763.0,,Nile Care PH.,Faisal
315726,2025-11-04 00:00:00,2209,1178.89,,ERP,85.0,Sinai Bridge Trading,738.0,,Angel Pharmacy - Montaza,Faisal
315731,2025-11-18 00:00:00,2215,931.38,,ERP,75.0,Seven Palms Distribution,776.0,,Alpha Pharma - Dokki,Faisal
315732,2025-11-15 00:00:00,1318,2867.1099999999997,,ERP,21.0,White Nile Agencies,726.0,,Alpha Pharma - Dokki,Smouha
315740,2025-11-13 00:00:00,2224,1702.49,,ERP,84.0,Marina Bay Trade,770.0,,Angel Pharmacy - Haram,Faisal
315743,2025-11-03 00:00:00,1227,7306.05,,ERP,67.0,October Central Supply,754.0,,Union Pharm - Faisal,Smouha
315758,2025-11-14 00:00:00,2801,2170.17,,ERP,1.0,Saqqara Trade House,763.0,,El Nasr PH.,Faisal
315760,2025-11-20 00:00:00,2801,4136.379999999999,,ERP,1.0,Seven Palms Distribution,778.0,,El Nasr PH.,Faisal
315762,2025-11-26 00:00:00,2240,2319.62,,ERP,96.0,Al-Nour Pharmaceutical Distribution,700.0,,Alpha Pharma - Montaza,Faisal
315763,2025-11-18 00:00:00,2241,2178.5,,ERP,73.0,Delta Union Agencies,715.0,,Seha First Pharmacy - Rehab View,Faisal
315771,2025-11-17 00:00:00,2249,2962.12,,ERP,82.0,Saraya Pharmaceutical Supply,721.0,,Union Pharm - Obour,Faisal
315773,2025-11-04 00:00:00,2813,2127.29,,ERP,83.0,Horus Pharm Agencies,708.0,,Elite PH.,Faisal
315774,2025-11-10 00:00:00,2813,1921.0499999999997,,ERP,66.0,Southern Cross Pharma,745.0,,Elite PH.,Faisal
315795,2025-11-02 00:00:00,2802,2702.02,,ERP,86.0,Basil Corner Providers,766.0,,Nile Care PH.,Faisal
315799,2025-11-24 00:00:00,2802,6137.97,,ERP,9.0,Al Wadi Medical Providers,757.0,,Nile Care PH.,Faisal
315813,2025-11-08 00:00:00,1749,2046.82,,ERP,90.0,Green Delta Enterprises,742.0,,Dr Medhat Pharmacy - Montaza,Nasr City
315816,2025-11-23 00:00:00,1749,6995.48,,ERP,90.0,Delta Union Agencies,714.0,,Dr Medhat Pharmacy - Montaza,Nasr City
315857,2025-11-26 00:00:00,2324,2273.81,,ERP,90.0,Saqqara Trade House,764.0,,El Tourath Pharmacy - Zayed,Faisal
315859,2025-11-26 00:00:00,2324,4942.09,,ERP,89.0,Iron Gate Wholesale,779.0,,El Tourath Pharmacy - Zayed,Faisal
315863,2025-11-21 00:00:00,2324,5456.97,,ERP,90.0,Modern Chain Distributors,734.0,,El Tourath Pharmacy - Zayed,Faisal
315878,2025-11-22 00:00:00,1465,818.96,,ERP,61.0,Al-Nour Pharmaceutical Distribution,701.0,,Green Leaf Pharmacy,Nasr City
315885,2025-11-02 00:00:00,2340,3148.11,,ERP,89.0,Pyramid Health Supplies,732.0,,El Tourath Pharmacy - Oct City,Mohandessin
315886,2025-11-06 00:00:00,2340,4778.85,,ERP,89.0,Ramses Wholesale Partners,724.0,,El Tourath Pharmacy - Oct City,Mohandessin
315897,2025-11-19 00:00:00,1931,1576.0500000000002,,ERP,85.0,Basil Corner Providers,765.0,,Silver Care Pharmacy - Helwan,Mohandessin
315918,2025-11-10 00:00:00,2369,1666.7900000000002,,ERP,98.0,Supreme Shelf Logistics,761.0,,Seha First Pharmacy - Maadi,Mohandessin
315935,2025-11-18 00:00:00,2820,1594.25,,ERP,80.0,Two Rivers Distribution,760.0,,Angel PH. - Mohandessin,Mohandessin
315936,2025-11-12 00:00:00,2820,7808.89,,ERP,80.0,Modern Chain Distributors,735.0,,Angel PH. - Mohandessin,Mohandessin
315937,2025-11-20 00:00:00,2815,1525.05,,ERP,8.0,Iron Gate Wholesale,779.0,,El Tourath PH. 2nd,Faisal
315951,2025-11-08 00:00:00,1095,4281.88,,ERP,99.0,Green Delta Enterprises,742.0,,Care 24 Seven - Helwan,Smouha
315954,2025-11-14 00:00:00,2405,972.6800000000001,,ERP,98.0,Desert Bloom Suppliers,773.0,,Salamtek Pharmacy - Mohandessin,Mohandessin
315964,2025-11-23 00:00:00,2802,4434.08,,ERP,77.0,Karnak Medical Trading,749.0,,Nile Care PH.,Faisal
315998,2025-11-10 00:00:00,2801,1971.6,,ERP,91.0,El-Masria Trading Co.,711.0,,El Nasr PH.,Faisal
316023,2025-11-01 00:00:00,2801,4417.47,,ERP,73.0,Pyramid Health Supplies,731.0,,El Nasr PH.,Faisal
316037,2025-11-05 00:00:00,2807,4111.26,,ERP,19.0,Seven Palms Distribution,777.0,,Hope PH.,Mohandessin
316060,2025-11-24 00:00:00,2815,4607.57,,ERP,96.0,Summit Crest Trading,782.0,,El Tourath PH. 2nd,Faisal
316070,2025-11-10 00:00:00,2515,4642.9800000000005,,ERP,103.0,Pearl Route Agencies,750.0,,Nile Care Pharmacy - Oct City,Mohandessin
316071,2025-11-24 00:00:00,2515,2781.4,,ERP,98.0,White Nile Agencies,725.0,,Nile Care Pharmacy - Oct City,Mohandessin
316109,2025-11-06 00:00:00,2552,8514.07,,ERP,99.0,Delta Star Medical Trade,728.0,,Blue Wave Pharmacy - Helwan,Mohandessin
316129,2025-11-07 00:00:00,1122,2186.2599999999998,,ERP,102.0,Marina Bay Trade,771.0,,Life Line Pharmacy - Rehab View,Smouha
316132,2025-11-22 00:00:00,2820,3014.06,,ERP,89.0,Sinai Bridge Trading,738.0,,Angel PH. - Mohandessin,Mohandessin
316134,2025-11-10 00:00:00,2580,1706.36,,ERP,95.0,Nile Med Wholesale,706.0,,Salamtek Pharmacy - Haram,Mohandessin
316136,2025-11-04 00:00:00,2582,2621.47,,ERP,105.0,Ramses Wholesale Partners,724.0,,El Baraka Pharmacy - Shubra,Mohandessin
316137,2025-11-17 00:00:00,2584,1637.49,,ERP,101.0,Horus Pharm Agencies,708.0,,Al Nozha Pharmacy - Montaza,Mohandessin
316141,2025-11-01 00:00:00,2802,4312.84,,ERP,109.0,Blue Crescent Medical Supply Co.,704.0,,Nile Care PH.,Faisal
316150,2025-11-26 00:00:00,1468,509.54999999999995,,ERP,49.0,Marina Bay Trade,770.0,,Health Gate Pharmacy,Nasr City
316151,2025-11-14 00:00:00,2602,3452.87,,ERP,112.0,October Central Supply,755.0,,Care 24 Seven - Shubra,Mohandessin
316159,2025-11-09 00:00:00,2610,4605.23,,ERP,101.0,Modern Chain Distributors,733.0,,Health Gate Pharmacy - Marg,Mohandessin
316195,2025-11-09 00:00:00,2825,4966.67,,ERP,102.0,October Central Supply,754.0,,Star Care PH. - Mohandessin,Mohandessin
316196,2025-11-07 00:00:00,2825,888.06,,ERP,138.0,Desert Bloom Suppliers,772.0,,Star Care PH. - Mohandessin,Mohandessin
316204,2025-11-25 00:00:00,2615,4022.23,,ERP,100.0,Delta Star Medical Trade,728.0,,Seha First Pharmacy - Zayed,Mohandessin
316226,2025-11-05 00:00:00,2811,2632.64,,ERP,112.0,Khufu Line Agencies,767.0,,El Shifa PH. - Mohandessin,Mohandessin
316230,2025-11-14 00:00:00,2684,1403.6299999999999,,ERP,96.0,Two Rivers Distribution,760.0,,Family Pharmacy - Rehab View,Mohandessin
316250,2025-11-09 00:00:00,2356,403.67,,ERP,111.0,White Nile Agencies,727.0,,Star Care Pharmacy - Helwan,Mohandessin
316251,2025-11-12 00:00:00,2356,7901.17,,ERP,113.0,Blue Crescent Medical Supply Co.,703.0,,Star Care Pharmacy - Helwan,Mohandessin
316267,2025-11-22 00:00:00,1401,3105.96,,ERP,103.0,Horus Elite Logistics,744.0,,Angel Pharmacy - Smouha,Smouha
316275,2025-11-14 00:00:00,2733,3352.61,,ERP,106.0,Saqqara Trade House,764.0,,Union Pharm - Marg,Mohandessin
316303,2025-11-08 00:00:00,2756,849.9000000000001,,ERP,120.0,Sinai Bridge Trading,739.0,,Care 24 Seven - Agami,Mohandessin
316322,2025-11-01 00:00:00,2788,5504.09,,ERP,120.0,Desert Bloom Suppliers,774.0,,Ebn Sina Pharmacy - Nozha,Mohandessin
316336,2025-11-20 00:00:00,2803,1068.05,,ERP,128.0,Pyramid Health Supplies,731.0,,El Tourath PH. - Smouha 2nd,Smouha
316337,2025-11-08 00:00:00,2806,2506.42,,ERP,114.0,Two Rivers Distribution,760.0,,El Shifa PH. 2nd,Smouha
316338,2025-11-17 00:00:00,2806,4257.31,,ERP,114.0,Delta Union Agencies,715.0,,El Shifa PH. 2nd,Smouha
316339,2025-11-24 00:00:00,2807,4133.1900000000005,,ERP,120.0,Alex Marine Providers,780.0,,Hope PH.,Mohandessin
316340,2025-11-11 00:00:00,2807,1019.51,,ERP,120.0,Sinai Bridge Trading,737.0,,Hope PH.,Mohandessin
316342,2025-11-08 00:00:00,2808,1448.1,,ERP,106.0,October Central Supply,754.0,,Better Life PH. - Haram 2nd,Mohandessin
316343,2025-11-02 00:00:00,2808,1174.77,,ERP,121.0,Southern Cross Pharma,747.0,,Better Life PH. - Haram 2nd,Mohandessin
316348,2025-11-21 00:00:00,2812,3107.62,,ERP,110.0,Lotus Medcare Distribution,719.0,,Dr Medhat PH. - Faisal 2nd,Smouha
316350,2025-11-12 00:00:00,2812,1245.7,,ERP,115.0,Karnak Medical Trading,749.0,,Dr Medhat PH. - Faisal 2nd,Smouha
316356,2025-11-04 00:00:00,2819,4873.83,,ERP,128.0,Ramses Wholesale Partners,724.0,,Mira PH. 2nd,Faisal
316357,2025-11-08 00:00:00,2820,3726.51,,ERP,123.0,Lotus Medcare Distribution,719.0,,Angel PH. - Mohandessin,Mohandessin
316360,2025-11-05 00:00:00,2824,7915.76,,ERP,113.0,Sinai Bridge Trading,738.0,,Misr PH. - Nasr,Nasr City
316402,2025-12-19 00:00:00,2806,2130.13,,ERP,3.0,El-Masria Trading Co.,713.0,,El Shifa PH. 2nd,Smouha
316427,2025-12-25 00:00:00,1065,2431.61,,ERP,4.0,Green Delta Enterprises,740.0,,El Hokama Pharmacy - Haram,Smouha
316431,2025-12-21 00:00:00,2809,3310.13,,ERP,2.0,Horus Elite Logistics,744.0,,Star Care PH. - Square 2nd,Nasr City
316439,2025-12-02 00:00:00,1079,747.54,,ERP,7.0,Pyramid Health Supplies,732.0,,Blue Wave Pharmacy - Rehab View,Smouha
316440,2025-12-10 00:00:00,1079,1562.27,,ERP,6.0,Saqqara Trade House,763.0,,Blue Wave Pharmacy - Rehab View,Smouha
316441,2025-12-17 00:00:00,1079,3373.9700000000003,,ERP,7.0,Khufu Line Agencies,767.0,,Blue Wave Pharmacy - Rehab View,Smouha
316450,2025-12-09 00:00:00,1526,1727.1799999999998,,ERP,9.0,Basil Corner Providers,766.0,,El Tourath Pharmacy,Nasr City
316459,2025-12-07 00:00:00,1095,2538.75,,ERP,8.0,Horus Pharm Agencies,710.0,,Care 24 Seven - Helwan,Smouha
316460,2025-12-28 00:00:00,1095,6706.84,,ERP,11.0,Green Delta Enterprises,741.0,,Care 24 Seven - Helwan,Smouha
316461,2025-12-22 00:00:00,1095,3828.71,,ERP,3.0,Saqqara Trade House,764.0,,Care 24 Seven - Helwan,Smouha
316462,2025-12-19 00:00:00,1095,1166.4,,ERP,3.0,Two Rivers Distribution,758.0,,Care 24 Seven - Helwan,Smouha
316463,2025-12-25 00:00:00,1095,5213.84,,ERP,8.0,Pyramid Health Supplies,731.0,,Care 24 Seven - Helwan,Smouha
316464,2025-12-19 00:00:00,2802,2480.49,,ERP,7.0,Supreme Shelf Logistics,762.0,,Nile Care PH.,Faisal
316484,2025-12-14 00:00:00,1113,2733.26,,ERP,8.0,El-Masria Trading Co.,711.0,,Blue Wave Pharmacy - Montaza,Smouha
316509,2025-12-13 00:00:00,1562,4102.13,,ERP,17.0,Al-Nour Pharmaceutical Distribution,700.0,,Sunrise Pharmacy - Oct City,Nasr City
316512,2025-12-15 00:00:00,2259,1569.1100000000001,,ERP,5.0,Nile Med Wholesale,706.0,,Blue Wave Pharmacy - Smouha,Faisal
316535,2025-12-25 00:00:00,1605,1014.6200000000001,,ERP,15.0,Al-Nour Pharmaceutical Distribution,702.0,,Star Care Pharmacy - Smouha,Nasr City
316549,2025-12-05 00:00:00,1187,5221.84,,ERP,12.0,Karnak Medical Trading,749.0,,Pharma Plus - Nozha,Smouha
316550,2025-12-02 00:00:00,1187,7823.6,,ERP,14.0,Modern Chain Distributors,734.0,,Pharma Plus - Nozha,Smouha
316630,2025-12-09 00:00:00,1280,5961.91,,ERP,21.0,Karnak Medical Trading,749.0,,Care 24 Seven - Marg,Smouha
316631,2025-12-19 00:00:00,1280,2075.91,,ERP,24.0,Nile Med Wholesale,706.0,,Care 24 Seven - Marg,Smouha
316673,2025-12-15 00:00:00,1318,5000.03,,ERP,98.0,Green Delta Enterprises,741.0,,Alpha Pharma - Dokki,Smouha
316674,2025-12-16 00:00:00,1318,1592.46,,ERP,98.0,Saqqara Trade House,763.0,,Alpha Pharma - Dokki,Smouha
316676,2025-12-10 00:00:00,2801,3135.5,,ERP,78.0,Modern Chain Distributors,734.0,,El Nasr PH.,Faisal
316701,2025-12-18 00:00:00,1344,3225.74,,ERP,28.0,White Nile Agencies,726.0,,Elite Pharmacy - Dokki,Smouha
316727,2025-12-19 00:00:00,1605,5138.42,,ERP,21.0,Delta Union Agencies,714.0,,Star Care Pharmacy - Smouha,Nasr City
316738,2025-12-23 00:00:00,2822,2419.85,,ERP,27.0,Blue Crescent Medical Supply Co.,705.0,,Al Nozha PH. - Smouha,Smouha
316744,2025-12-10 00:00:00,2740,3303.45,,ERP,32.0,Horus Elite Logistics,743.0,,Ebn Sina Pharmacy - Smouha,Mohandessin
316766,2025-12-14 00:00:00,2803,1798.71,,ERP,27.0,October Central Supply,755.0,,El Tourath PH. - Smouha 2nd,Smouha
316781,2025-12-16 00:00:00,1413,1510.78,,ERP,32.0,Al-Nour Pharmaceutical Distribution,700.0,,El Zahraa Pharmacy - Oct City,Smouha
316851,2025-12-24 00:00:00,1830,1852.94,,ERP,37.0,White Nile Agencies,726.0,,Union Pharm - Nasr,Nasr City
316868,2025-12-08 00:00:00,1494,2564.16,,ERP,28.0,Al Wadi Medical Providers,757.0,,Seha First Pharmacy - Nozha,Nasr City
316870,2025-12-19 00:00:00,1002,5246.469999999999,,ERP,29.0,Desert Bloom Suppliers,774.0,,Silver Care Pharmacy - Marg,Smouha
316885,2025-12-13 00:00:00,1509,4662.88,,ERP,39.0,Marina Bay Trade,770.0,,Salamtek Pharmacy - Oct City,Nasr City
316930,2025-12-23 00:00:00,2805,8129.9400000000005,,ERP,36.0,Saraya Pharmaceutical Supply,721.0,,Misr PH.,
316953,2025-12-02 00:00:00,1569,2573.41,,ERP,48.0,Lotus Medcare Distribution,719.0,,El Faraby Pharmacy - Nozha,Nasr City
316955,2025-12-16 00:00:00,1569,6517.29,,ERP,43.0,Saqqara Trade House,764.0,,El Faraby Pharmacy - Nozha,Nasr City
316998,2025-12-15 00:00:00,1603,7775.88,,ERP,53.0,Horus Elite Logistics,744.0,,City Care Pharmacy - Montaza,Nasr City
316999,2025-12-03 00:00:00,1603,5052.21,,ERP,42.0,Pyramid Health Supplies,732.0,,City Care Pharmacy - Montaza,Nasr City
317002,2025-12-07 00:00:00,1605,2333.4500000000003,,ERP,11.0,Cairo Grand Supplies,718.0,,Star Care Pharmacy - Smouha,Nasr City
317004,2025-12-03 00:00:00,1830,5617.2300000000005,,ERP,41.0,Seven Palms Distribution,776.0,,Union Pharm - Nasr,Nasr City
317018,2025-12-13 00:00:00,2805,3033.26,,ERP,40.0,Horus Pharm Agencies,710.0,,Misr PH.,
317030,2025-12-02 00:00:00,1641,3395.73,,ERP,51.0,Karnak Medical Trading,748.0,,Elite Pharmacy - Rehab View,Nasr City
317038,2025-12-15 00:00:00,2815,3970.84,,ERP,45.0,El-Masria Trading Co.,713.0,,El Tourath PH. 2nd,Faisal
317052,2025-12-04 00:00:00,1661,4332.25,,ERP,47.0,Marina Bay Trade,770.0,,Dr Medhat Pharmacy - Banha,Nasr City
317053,2025-12-15 00:00:00,1662,4601.75,,ERP,46.0,El-Masria Trading Co.,713.0,,Union Pharm - Obour,Nasr City
317057,2025-12-24 00:00:00,1728,3226.28,,ERP,32.0,Horus Pharm Agencies,710.0,,Alpha Pharma - Shubra,Nasr City
317060,2025-12-20 00:00:00,1506,10193.56,,ERP,38.0,Seven Palms Distribution,778.0,,Health Gate Pharmacy - Nasr,Nasr City
317066,2025-12-28 00:00:00,2801,1629.3799999999999,,ERP,26.0,Desert Bloom Suppliers,773.0,,El Nasr PH.,Faisal
317089,2025-12-08 00:00:00,1968,1676.8799999999999,,ERP,45.0,Blue Crescent Medical Supply Co.,705.0,,Salamtek Pharmacy - Obour,Faisal
317113,2025-12-22 00:00:00,2381,811.8700000000001,,ERP,94.0,Horus Pharm Agencies,710.0,,Omega Pharmacy - Rehab View,Mohandessin
317131,2025-12-02 00:00:00,1605,6345.0199999999995,,ERP,25.0,Saraya Pharmaceutical Supply,721.0,,Star Care Pharmacy - Smouha,Nasr City
317140,2025-12-17 00:00:00,1749,6390.39,,ERP,90.0,Blue Crescent Medical Supply Co.,703.0,,Dr Medhat Pharmacy - Montaza,Nasr City
317156,2025-12-03 00:00:00,1764,4432.99,,ERP,50.0,Horus Elite Logistics,743.0,,Golden Care Pharmacy - Nasr,Nasr City
317170,2025-12-25 00:00:00,2823,3039.62,,ERP,52.0,Green Delta Enterprises,740.0,,Blue Wave PH. - Dokki 2nd,Mohandessin
317171,2025-12-07 00:00:00,1219,6854.23,,ERP,53.0,White Nile Agencies,726.0,,Union Pharm - Imbaba,Smouha
317172,2025-12-09 00:00:00,1219,2605.9100000000003,,ERP,53.0,Horus Elite Logistics,744.0,,Union Pharm - Imbaba,Smouha
317175,2025-12-08 00:00:00,1956,2582.52,,ERP,57.0,Modern Chain Distributors,734.0,,Star Care Pharmacy - Faisal,Faisal
317181,2025-12-26 00:00:00,2824,9325.53,,ERP,49.0,Tiba Distribution Group,707.0,,Misr PH. - Nasr,Nasr City
317182,2025-12-07 00:00:00,2824,1179.97,,ERP,65.0,Marina Bay Trade,771.0,,Misr PH. - Nasr,Nasr City
317185,2025-12-06 00:00:00,1790,9336.82,,ERP,43.0,Sinai Bridge Trading,739.0,,Family Pharmacy - Haram,Nasr City
317186,2025-12-01 00:00:00,1790,1836.72,,ERP,56.0,Desert Bloom Suppliers,773.0,,Family Pharmacy - Haram,Nasr City
317191,2025-12-04 00:00:00,2801,3039.6,,ERP,26.0,Basil Corner Providers,765.0,,El Nasr PH.,Faisal
317219,2025-12-25 00:00:00,1915,2317.94,,ERP,48.0,Alex Marine Providers,780.0,,Better Life Pharmacy - Maadi,Faisal
317229,2025-12-20 00:00:00,2815,4167.71,,ERP,6.0,Ramses Wholesale Partners,724.0,,El Tourath PH. 2nd,Faisal
317246,2025-12-04 00:00:00,2098,3647.47,,ERP,58.0,El-Masria Trading Co.,712.0,,Alpha Pharma - Rehab View,Faisal
317268,2025-12-13 00:00:00,1863,2081.3199999999997,,ERP,21.0,Blue Crescent Medical Supply Co.,705.0,,Pharma Plus - Oct City,Nasr City
317271,2025-12-26 00:00:00,1863,5695.01,,ERP,21.0,Karnak Medical Trading,749.0,,Pharma Plus - Oct City,Nasr City
317303,2025-12-14 00:00:00,2801,3314.5099999999993,,ERP,61.0,Sinai Bridge Trading,739.0,,El Nasr PH.,Faisal
317304,2025-12-01 00:00:00,1895,6694.38,,ERP,59.0,United Bazaar Pharma,736.0,,Care 24 Seven - Square,Faisal
317323,2025-12-09 00:00:00,1911,3386.23,,ERP,50.0,Green Delta Enterprises,741.0,,Pharma Plus - Maadi,Faisal
317324,2025-12-04 00:00:00,1911,5056.490000000001,,ERP,57.0,Seven Palms Distribution,776.0,,Pharma Plus - Maadi,Faisal
317358,2025-12-16 00:00:00,2812,735.39,,ERP,72.0,Basil Corner Providers,765.0,,Dr Medhat PH. - Faisal 2nd,Smouha
317405,2025-12-09 00:00:00,2308,675.5,,ERP,61.0,Two Rivers Distribution,759.0,,Care 24 Seven - Faisal,Faisal
317409,2025-12-15 00:00:00,2801,7579.43,,ERP,1.0,Pearl Route Agencies,750.0,,El Nasr PH.,Faisal
317410,2025-12-08 00:00:00,2801,2120.8,,ERP,70.0,Modern Chain Distributors,734.0,,El Nasr PH.,Faisal
317412,2025-12-05 00:00:00,1988,1562.58,,ERP,70.0,Supreme Shelf Logistics,762.0,,Life Line Pharmacy - Montaza,Faisal
317413,2025-12-26 00:00:00,2464,2700.09,,ERP,90.0,Southern Cross Pharma,745.0,,Metro Pharmacy - Faisal,Mohandessin
317416,2025-12-12 00:00:00,2464,1101.34,,ERP,90.0,Khufu Line Agencies,767.0,,Metro Pharmacy - Faisal,Mohandessin
317417,2025-12-15 00:00:00,2464,7639.26,,ERP,90.0,El-Masria Trading Co.,712.0,,Metro Pharmacy - Faisal,Mohandessin
317420,2025-12-26 00:00:00,2800,4908.78,,ERP,75.0,White Nile Agencies,726.0,,El Baraka PH. 2nd,Smouha
317424,2025-12-12 00:00:00,2822,3933.7599999999998,,ERP,73.0,Marina Bay Trade,771.0,,Al Nozha PH. - Smouha,Smouha
317425,2025-12-13 00:00:00,2822,1618.28,,ERP,73.0,Corner Stone Medical,775.0,,Al Nozha PH. - Smouha,Smouha
317443,2025-12-21 00:00:00,1123,3850.1400000000003,,ERP,62.0,United Bazaar Pharma,736.0,,Alpha Pharma - Square,Smouha
317463,2025-12-07 00:00:00,2406,1351.8,,ERP,94.0,Seven Palms Distribution,777.0,,El Tourath Pharmacy - Faisal,Mohandessin
317464,2025-12-14 00:00:00,1220,1999.6499999999999,,ERP,17.0,Al-Nour Pharmaceutical Distribution,701.0,,El Baraka Pharmacy - Faisal,Smouha
317487,2025-12-20 00:00:00,2801,8322.26,,ERP,79.0,Seven Palms Distribution,778.0,,El Nasr PH.,Faisal
317490,2025-12-26 00:00:00,2066,2896.69,,ERP,77.0,Ocean Front Distributors,768.0,,Better Life Pharmacy - Nozha,Faisal
317492,2025-12-04 00:00:00,2066,2903.6,,ERP,77.0,Al-Nour Pharmaceutical Distribution,700.0,,Better Life Pharmacy - Nozha,Faisal
317515,2025-12-07 00:00:00,1956,326.49,,ERP,79.0,Pearl Route Agencies,750.0,,Star Care Pharmacy - Faisal,Faisal
317518,2025-12-21 00:00:00,2098,2146.3900000000003,,ERP,79.0,Alex Marine Providers,780.0,,Alpha Pharma - Rehab View,Faisal
317541,2025-12-20 00:00:00,2806,11113.49,,ERP,9.0,Horus Elite Logistics,744.0,,El Shifa PH. 2nd,Smouha
317573,2025-12-07 00:00:00,1227,6769.35,,ERP,86.0,Al-Nour Pharmaceutical Distribution,702.0,,Union Pharm - Faisal,Smouha
317614,2025-12-11 00:00:00,2180,5528.07,,ERP,83.0,Desert Bloom Suppliers,772.0,,Care 24 Seven - Haram,Faisal
317615,2025-12-03 00:00:00,2180,3232.32,,ERP,80.0,October Central Supply,754.0,,Care 24 Seven - Haram,Faisal
317659,2025-12-28 00:00:00,2224,7715.99,,ERP,84.0,Nile Med Wholesale,706.0,,Angel Pharmacy - Haram,Faisal
317668,2025-12-22 00:00:00,2801,2966.41,,ERP,88.0,Green Delta Enterprises,742.0,,El Nasr PH.,Faisal
317670,2025-12-25 00:00:00,2241,1902.73,,ERP,77.0,Karnak Medical Trading,749.0,,Seha First Pharmacy - Rehab View,Faisal
317671,2025-12-11 00:00:00,2241,728.23,,ERP,91.0,Horus Pharm Agencies,709.0,,Seha First Pharmacy - Rehab View,Faisal
317672,2025-12-22 00:00:00,2241,2924.14,,ERP,91.0,Green Delta Enterprises,742.0,,Seha First Pharmacy - Rehab View,Faisal
317678,2025-12-14 00:00:00,2249,3630.62,,ERP,82.0,Blue Crescent Medical Supply Co.,703.0,,Union Pharm - Obour,Faisal
317681,2025-12-05 00:00:00,2813,5242.01,,ERP,83.0,Saraya Pharmaceutical Supply,721.0,,Elite PH.,Faisal
317690,2025-12-15 00:00:00,2256,3615.6000000000004,,ERP,84.0,Sinai Bridge Trading,739.0,,El Baraka Pharmacy - Dokki,Faisal
317706,2025-12-26 00:00:00,2802,1050.5,,ERP,94.0,El-Masria Trading Co.,713.0,,Nile Care PH.,Faisal
317722,2025-12-27 00:00:00,1439,2694.43,,ERP,84.0,United Bazaar Pharma,736.0,,El Zahraa Pharmacy - Faisal,Smouha
317728,2025-12-23 00:00:00,2801,3844.64,,ERP,32.0,Pyramid Health Supplies,731.0,,El Nasr PH.,Faisal
317744,2025-12-20 00:00:00,2812,3164.58,,ERP,83.0,El-Masria Trading Co.,713.0,,Dr Medhat PH. - Faisal 2nd,Smouha
317749,2025-12-21 00:00:00,2800,5349.34,,ERP,64.0,Pyramid Health Supplies,732.0,,El Baraka PH. 2nd,Smouha
317759,2025-12-25 00:00:00,2324,1043.78,,ERP,89.0,Desert Bloom Suppliers,772.0,,El Tourath Pharmacy - Zayed,Faisal
317767,2025-12-07 00:00:00,2330,5143.48,,ERP,95.0,Al-Nour Pharmaceutical Distribution,700.0,,El Shifa Pharmacy - Montaza,Faisal
317773,2025-12-27 00:00:00,2335,4253.68,,ERP,33.0,Blue Crescent Medical Supply Co.,703.0,,Nile Care Pharmacy - Helwan,Faisal
317785,2025-12-20 00:00:00,1191,4927.24,,ERP,108.0,Desert Bloom Suppliers,772.0,,Silver Care Pharmacy,Smouha
317827,2025-12-18 00:00:00,2820,5424.71,,ERP,97.0,Nile Med Wholesale,706.0,,Angel PH. - Mohandessin,Mohandessin
317828,2025-12-16 00:00:00,2820,4967.5599999999995,,ERP,91.0,Karnak Medical Trading,748.0,,Angel PH. - Mohandessin,Mohandessin
317829,2025-12-07 00:00:00,2820,2106.91,,ERP,97.0,Southern Cross Pharma,746.0,,Angel PH. - Mohandessin,Mohandessin
317846,2025-12-22 00:00:00,2406,3047.09,,ERP,88.0,Falcon Wholesale Co.,752.0,,El Tourath Pharmacy - Faisal,Mohandessin
317889,2025-12-13 00:00:00,2802,2013.7,,ERP,59.0,Horus Pharm Agencies,708.0,,Nile Care PH.,Faisal
317905,2025-12-08 00:00:00,2465,3872.71,,ERP,93.0,Delta Union Agencies,716.0,,Sunrise Pharmacy - Obour,Mohandessin
317934,2025-12-15 00:00:00,1684,3784.1400000000003,,ERP,96.0,Falcon Wholesale Co.,751.0,,Care 24 Seven - Obour,Nasr City
317935,2025-12-11 00:00:00,1684,1884.5700000000002,,ERP,96.0,Delta Union Agencies,714.0,,Care 24 Seven - Obour,Nasr City
317936,2025-12-08 00:00:00,1684,2760.7400000000002,,ERP,96.0,Alex Marine Providers,781.0,,Care 24 Seven - Obour,Nasr City
317947,2025-12-24 00:00:00,2497,2268.94,,ERP,86.0,Pyramid Health Supplies,730.0,,City Care Pharmacy - Mohandessin,Mohandessin
317956,2025-12-12 00:00:00,2801,9154.56,,ERP,99.0,Supreme Shelf Logistics,762.0,,El Nasr PH.,Faisal
317970,2025-12-10 00:00:00,2515,5050.97,,ERP,103.0,Alex Marine Providers,780.0,,Nile Care Pharmacy - Oct City,Mohandessin
318008,2025-12-18 00:00:00,2825,3354.1,,ERP,89.0,Marina Bay Trade,771.0,,Star Care PH. - Mohandessin,Mohandessin
