pharmacy_id,registry_name,governorate,area,canonical_name,registry_area,resolved_area,area_source,area_confidence,vote_breakdown,area_conflict,evidence_count,conflicting_area_count
1945,Seha First Pharmacy,Giza,Faisal,Seha First Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1946,Al Nozha Pharmacy - Faisal,Giza,Faisal,Al Nozha Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
1947,Angel Pharmacy - Faisal,,,Angel Pharmacy - Faisal,,,,,{},False,0,0
1948,Pharma Plus - Zayed,,,Pharma Plus - Zayed,,,,,{},False,0,0
1949,Health Gate Pharmacy,Giza,Faisal,Health Gate Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1950,El Zahraa Pharmacy - Dokki,,,El Zahraa Pharmacy - Dokki,,,,,{},False,0,0
1951,Mira Pharmacy,Giza,Faisal,Mira Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1952,El Hokama Pharmacy - Faisal,,,El Hokama Pharmacy - Faisal,,,,,{},False,0,0
1953,Dr Medhat Pharmacy - Nozha,Giza,Faisal,Dr Medhat Pharmacy - Nozha,Faisal,Faisal,registry,high,"{'Faisal': {'erp_header_area': 6, 'erp_account_address': 4, 'erp_ship_to_address': 21}}",False,25,0
1954,Family Pharmacy - Maadi,Giza,Faisal,Family Pharmacy - Maadi,Faisal,Faisal,registry,high,{},False,0,0
1955,Pharma Plus - Faisal,Giza,Faisal,Pharma Plus - Faisal,Faisal,Faisal,registry,high,{'Faisal': {'erp_ship_to_address': 27}},False,27,0
1956,Star Care Pharmacy - Faisal,Giza,Faisal,Star Care Pharmacy - Faisal,Faisal,Faisal,registry_conflict,conflict,"{'Nasr City': {'erp_account_address': 2, 'erp_header_area': 3, 'erp_ship_to_address': 33}, 'Faisal': {'erp_account_address': 10, 'erp_header_area': 3, 'erp_ship_to_address': 38}}",True,79,1
1957,Mira Pharmacy,Giza,Faisal,Mira Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1958,Nile Care Pharmacy,Giza,Faisal,Nile Care Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1959,El Tourath Pharmacy,Giza,Faisal,El Tourath Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1960,Misr Pharmacy,Giza,Faisal,Misr Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1961,Family Pharmacy - Agami,,,Family Pharmacy - Agami,,,,,{},False,0,0
1962,Misr Pharmacy - Faisal,,,Misr Pharmacy - Faisal,,,,,{},False,0,0
1963,El Faraby Pharmacy - Maadi,,,El Faraby Pharmacy - Maadi,,,,,{},False,0,0
1964,Better Life Pharmacy - Faisal,Giza,Faisal,Better Life Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
1965,Al Amal Pharmacy - Smouha,Giza,Faisal,Al Amal Pharmacy - Smouha,Faisal,Faisal,registry,high,{},False,0,0
1966,Life Line Pharmacy - Agami,Giza,Faisal,Life Line Pharmacy - Agami,Faisal,Faisal,registry,high,{},False,0,0
1967,Golden Care Pharmacy - Faisal,Giza,Faisal,Golden Care Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
1968,Salamtek Pharmacy - Obour,Giza,Faisal,Salamtek Pharmacy - Obour,Faisal,Faisal,registry_conflict,conflict,"{'Nasr City': {'erp_account_address': 2, 'erp_ship_to_address': 20}}",True,21,1
1969,Mira Pharmacy - Zayed,,,Mira Pharmacy - Zayed,,,,,{},False,0,0
1970,Better Life Pharmacy - Faisal,Giza,Faisal,Better Life Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
1971,El Faraby Pharmacy,,,El Faraby Pharmacy,,,,,{},False,0,0
1972,Ebn Sina Pharmacy - Faisal,Giza,Faisal,Ebn Sina Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
1973,Metro Pharmacy - Haram,,,Metro Pharmacy - Haram,,,,,{},False,0,0
1974,Golden Care Pharmacy - Dokki,,,Golden Care Pharmacy - Dokki,,,,,{},False,0,0
1975,El Zahraa Pharmacy,Giza,Faisal,El Zahraa Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1976,Golden Care Pharmacy - Square,Giza,Faisal,Golden Care Pharmacy - Square,Faisal,Faisal,registry,high,"{'Faisal': {'erp_header_area': 3, 'erp_account_address': 2, 'erp_ship_to_address': 22}}",False,24,0
1977,Green Leaf Pharmacy - Square,Giza,Faisal,Green Leaf Pharmacy - Square,Faisal,Faisal,registry,high,{},False,0,0
1978,Al Amal Pharmacy,,,Al Amal Pharmacy,,,,,{},False,0,0
1979,Al Nozha Pharmacy - Faisal,,,Al Nozha Pharmacy - Faisal,,,,,{},False,0,0
1980,Star Care Pharmacy,Giza,Faisal,Star Care Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1981,Care 24 Seven - Faisal,,,Care 24 Seven - Faisal,,,,,{},False,0,0
1982,Seha First Pharmacy - Haram,,,Seha First Pharmacy - Haram,,,,,{},False,0,0
1983,El Zahraa Pharmacy - Agami,Giza,Faisal,El Zahraa Pharmacy - Agami,Faisal,Faisal,registry,high,{},False,0,0
1984,El Nasr Pharmacy,,,El Nasr Pharmacy,,,,,{},False,0,0
1985,El Hokama Pharmacy,,,El Hokama Pharmacy,,,,,{},False,0,0
1986,Family Pharmacy,,,Family Pharmacy,,,,,{},False,0,0
1987,Nile Care Pharmacy,,,Nile Care Pharmacy,,,,,{},False,0,0
1988,Life Line Pharmacy - Montaza,Giza,Faisal,Life Line Pharmacy - Montaza,Faisal,Faisal,registry_conflict,conflict,"{'Faisal': {'erp_header_area': 3, 'erp_account_address': 2, 'erp_ship_to_address': 17}, 'Nasr City': {'erp_header_area': 3}}",True,20,1
1989,Metro Pharmacy - Faisal,Giza,Faisal,Metro Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
1990,El Faraby Pharmacy,,,El Faraby Pharmacy,,,,,{},False,0,0
1991,El Baraka Pharmacy,Giza,Faisal,El Baraka Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1992,Life Line Pharmacy - Faisal,,,Life Line Pharmacy - Faisal,,,,,{},False,0,0
1993,El Hokama Pharmacy,Giza,Faisal,El Hokama Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
1994,El Zahraa Pharmacy,,,El Zahraa Pharmacy,,,,,{},False,0,0
1995,El Zahraa Pharmacy - Haram,Giza,Faisal,El Zahraa Pharmacy - Haram,Faisal,Faisal,registry,high,{},False,0,0
1996,Seha First Pharmacy - Faisal,Giza,Faisal,Seha First Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
1997,Pharma Plus,Giza,Faisal,Pharma Plus,Faisal,Faisal,registry,high,{},False,0,0
1998,Al Nozha Pharmacy - Smouha,,,Al Nozha Pharmacy - Smouha,,,,,{},False,0,0
1999,Seha First Pharmacy - Faisal,,,Seha First Pharmacy - Faisal,,,,,{},False,0,0
2000,Health Gate Pharmacy - Banha,,,Health Gate Pharmacy - Banha,,Faisal,invoice_evidence,high,{'erp_ship_to_address': 4},False,4,0
2001,City Care Pharmacy,,,City Care Pharmacy,,,,,{},False,0,0
2002,Ebn Sina Pharmacy - Nozha,,,Ebn Sina Pharmacy - Nozha,,,,,{},False,0,0
2003,Pharma Plus - Zayed,,,Pharma Plus - Zayed,,,,,{},False,0,0
2004,Dr Medhat Pharmacy,Giza,Faisal,Dr Medhat Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2005,Family Pharmacy - Faisal,Giza,Faisal,Family Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2006,Misr Pharmacy,,,Misr Pharmacy,,,,,{},False,0,0
2007,Al Nozha Pharmacy - Faisal,,,Al Nozha Pharmacy - Faisal,,,,,{},False,0,0
2008,El Nasr Pharmacy - Faisal,Giza,Faisal,El Nasr Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2009,Misr Pharmacy,,,Misr Pharmacy,,,,,{},False,0,0
2010,Seha First Pharmacy - Faisal,Giza,Faisal,Seha First Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2011,City Care Pharmacy - Haram,Giza,Faisal,City Care Pharmacy - Haram,Faisal,Faisal,registry,high,{},False,0,0
2012,Elite Pharmacy,,,Elite Pharmacy,,,,,{},False,0,0
2013,El Hokama Pharmacy,Giza,Faisal,El Hokama Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2014,Care 24 Seven - Faisal,,,Care 24 Seven - Faisal,,,,,{},False,0,0
2015,Angel Pharmacy,,,Angel Pharmacy,,,,,{},False,0,0
2016,El Baraka Pharmacy - Faisal,Giza,Faisal,El Baraka Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2017,El Shifa Pharmacy,,,El Shifa Pharmacy,,,,,{},False,0,0
2018,Mira Pharmacy,Giza,Faisal,Mira Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2019,El Faraby Pharmacy - Marg,Giza,Faisal,El Faraby Pharmacy - Marg,Faisal,Faisal,registry,high,{},False,0,0
2020,Alpha Pharma - Square,,,Alpha Pharma - Square,,,,,{},False,0,0
2021,Hope Pharmacy - Dokki,Giza,Faisal,Hope Pharmacy - Dokki,Faisal,Faisal,registry,high,{},False,0,0
2022,Life Line Pharmacy,,,Life Line Pharmacy,,,,,{},False,0,0
2023,El Zahraa Pharmacy,Giza,Faisal,El Zahraa Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2024,Union Pharm - Rehab View,,,Union Pharm - Rehab View,,,,,{},False,0,0
2025,Pharma Plus,,,Pharma Plus,,,,,{},False,0,0
2026,Better Life Pharmacy - Faisal,,,Better Life Pharmacy - Faisal,,,,,{},False,0,0
2027,Blue Wave Pharmacy - Shubra,Giza,Faisal,Blue Wave Pharmacy - Shubra,Faisal,Faisal,registry_conflict,conflict,"{'Mohandessin': {'erp_header_area': 3}, 'Faisal': {'erp_ship_to_address': 3}}",True,4,1
2028,Silver Care Pharmacy - Haram,Giza,Faisal,Silver Care Pharmacy - Haram,Faisal,Faisal,registry,high,{},False,0,0
2029,El Zahraa Pharmacy - Imbaba,Giza,Faisal,El Zahraa Pharmacy - Imbaba,Faisal,Faisal,registry,high,{},False,0,0
2030,El Shifa Pharmacy - Zayed,Giza,Faisal,El Shifa Pharmacy - Zayed,Faisal,Faisal,registry,high,{},False,0,0
2031,Blue Wave Pharmacy,Giza,Faisal,Blue Wave Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2032,Nile Care Pharmacy,,,Nile Care Pharmacy,,,,,{},False,0,0
2033,Blue Wave Pharmacy - Faisal,,,Blue Wave Pharmacy - Faisal,,,,,{},False,0,0
2034,Family Pharmacy - Nozha,,,Family Pharmacy - Nozha,,,,,{},False,0,0
2035,Better Life Pharmacy,Giza,Faisal,Better Life Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2036,City Care Pharmacy - Obour,,,City Care Pharmacy - Obour,,,,,{},False,0,0
2037,Blue Wave Pharmacy - Maadi,Giza,Faisal,Blue Wave Pharmacy - Maadi,Faisal,Faisal,registry,high,{},False,0,0
2038,Sunrise Pharmacy - Imbaba,Giza,Faisal,Sunrise Pharmacy - Imbaba,Faisal,Faisal,registry_conflict,conflict,{'Mohandessin': {'erp_ship_to_address': 10}},True,10,1
2039,El Tourath Pharmacy - Faisal,Giza,Faisal,El Tourath Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2040,El Baraka Pharmacy - Faisal,Giza,Faisal,El Baraka Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2041,Silver Care Pharmacy,,,Silver Care Pharmacy,,,,,{},False,0,0
2042,Union Pharm - Faisal,,,Union Pharm - Faisal,,,,,{},False,0,0
2043,El Shifa Pharmacy,,,El Shifa Pharmacy,,,,,{},False,0,0
2044,Care 24 Seven,,,Care 24 Seven,,,,,{},False,0,0
2045,Nile Care Pharmacy,,,Nile Care Pharmacy,,,,,{},False,0,0
2046,Ebn Sina Pharmacy - Faisal,,,Ebn Sina Pharmacy - Faisal,,,,,{},False,0,0
2047,Nile Care Pharmacy,,,Nile Care Pharmacy,,,,,{},False,0,0
2048,Golden Care Pharmacy,,,Golden Care Pharmacy,,,,,{},False,0,0
2049,Nile Care Pharmacy,Giza,Faisal,Nile Care Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2050,Omega Pharmacy - Oct City,,,Omega Pharmacy - Oct City,,,,,{},False,0,0
2051,Care 24 Seven,Giza,Faisal,Care 24 Seven,Faisal,Faisal,registry,high,{},False,0,0
2052,Better Life Pharmacy - Faisal,Giza,Faisal,Better Life Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2053,Dr Medhat Pharmacy - Imbaba,,,Dr Medhat Pharmacy - Imbaba,,,,,{},False,0,0
2054,Silver Care Pharmacy,Giza,Faisal,Silver Care Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2055,Angel Pharmacy,Giza,Faisal,Angel Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2056,Salamtek Pharmacy,Giza,Faisal,Salamtek Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2057,El Baraka Pharmacy - Marg,,,El Baraka Pharmacy - Marg,,,,,{},False,0,0
2058,Elite Pharmacy - Haram,Giza,Faisal,Elite Pharmacy - Haram,Faisal,Faisal,registry,high,{},False,0,0
2059,El Zahraa Pharmacy - Obour,Giza,Faisal,El Zahraa Pharmacy - Obour,Faisal,Faisal,registry,high,"{'Faisal': {'erp_account_address': 2, 'erp_ship_to_address': 5}}",False,6,0
2060,Omega Pharmacy - Faisal,Giza,Faisal,Omega Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2061,Alpha Pharma,,,Alpha Pharma,,,,,{},False,0,0
2062,El Nasr Pharmacy,Giza,Faisal,El Nasr Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2063,Omega Pharmacy - Agami,,,Omega Pharmacy - Agami,,,,,{},False,0,0
2064,Angel Pharmacy - Nozha,Giza,Faisal,Angel Pharmacy - Nozha,Faisal,Faisal,registry,high,{},False,0,0
2065,Union Pharm - Zayed,,,Union Pharm - Zayed,,,,,{},False,0,0
2066,Better Life Pharmacy - Nozha,,,Better Life Pharmacy - Nozha,,Faisal,invoice_evidence,high,"{'erp_header_area': 3, 'erp_account_address': 10, 'erp_ship_to_address': 36}",False,42,0
2067,Mira Pharmacy,,,Mira Pharmacy,,,,,{},False,0,0
2068,El Zahraa Pharmacy - Faisal,,,El Zahraa Pharmacy - Faisal,,,,,{},False,0,0
2069,Health Gate Pharmacy - Zayed,Giza,Faisal,Health Gate Pharmacy - Zayed,Faisal,Faisal,registry,high,"{'Faisal': {'erp_header_area': 3, 'erp_account_address': 4, 'erp_ship_to_address': 22}}",False,25,0
2070,Nile Care Pharmacy - Faisal,,,Nile Care Pharmacy - Faisal,,,,,{},False,0,0
2071,Elite Pharmacy - Faisal,,,Elite Pharmacy - Faisal,,,,,{},False,0,0
2072,El Nasr Pharmacy - Square,,,El Nasr Pharmacy - Square,,,,,{},False,0,0
2073,Pharma Plus,,,Pharma Plus,,,,,{},False,0,0
2074,Union Pharm - Faisal,Giza,Faisal,Union Pharm - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2075,Salamtek Pharmacy - Faisal,Giza,Faisal,Salamtek Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2076,Mira Pharmacy,,,Mira Pharmacy,,,,,{},False,0,0
2077,Nile Care Pharmacy,,,Nile Care Pharmacy,,,,,{},False,0,0
2078,El Shifa Pharmacy - Agami,Giza,Faisal,El Shifa Pharmacy - Agami,Faisal,Faisal,registry,high,{},False,0,0
2079,Family Pharmacy - Faisal,,,Family Pharmacy - Faisal,,,,,{},False,0,0
2080,Hope Pharmacy,Giza,Faisal,Hope Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2081,Sunrise Pharmacy - Montaza,,,Sunrise Pharmacy - Montaza,,,,,{},False,0,0
2082,Omega Pharmacy,Giza,Faisal,Omega Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2083,Al Amal Pharmacy - Faisal,Giza,Faisal,Al Amal Pharmacy - Faisal,Faisal,Faisal,registry,high,{'Faisal': {'erp_ship_to_address': 4}},False,4,0
2084,Ebn Sina Pharmacy - Faisal,Giza,Faisal,Ebn Sina Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2085,Green Leaf Pharmacy - Faisal,Giza,Faisal,Green Leaf Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2086,Salamtek Pharmacy - Faisal,,,Salamtek Pharmacy - Faisal,,,,,{},False,0,0
2087,El Shifa Pharmacy - Helwan,Giza,Faisal,El Shifa Pharmacy - Helwan,Faisal,Faisal,registry,high,{},False,0,0
2088,Metro Pharmacy - Obour,,,Metro Pharmacy - Obour,,,,,{},False,0,0
2089,Nile Care Pharmacy - Faisal,Giza,Faisal,Nile Care Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2090,Green Leaf Pharmacy,Giza,Faisal,Green Leaf Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2091,Green Leaf Pharmacy,Giza,Faisal,Green Leaf Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2092,Star Care Pharmacy - Faisal,,,Star Care Pharmacy - Faisal,,,,,{},False,0,0
2093,Green Leaf Pharmacy,,,Green Leaf Pharmacy,,,,,{},False,0,0
2094,Silver Care Pharmacy - Dokki,,,Silver Care Pharmacy - Dokki,,,,,{},False,0,0
2095,Green Leaf Pharmacy - Maadi,Giza,Faisal,Green Leaf Pharmacy - Maadi,Faisal,Faisal,registry,high,{},False,0,0
2096,Metro Pharmacy,Giza,Faisal,Metro Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2097,City Care Pharmacy - Rehab View,Giza,Faisal,City Care Pharmacy - Rehab View,Faisal,Faisal,registry,high,"{'Faisal': {'erp_account_address': 2, 'erp_ship_to_address': 8}}",False,9,0
2098,Alpha Pharma - Rehab View,Giza,Faisal,Alpha Pharma - Rehab View,Faisal,Faisal,registry_conflict,conflict,"{'Faisal': {'erp_account_address': 4, 'erp_header_area': 9, 'erp_ship_to_address': 45}, 'Nasr City': {'erp_account_address': 14, 'erp_header_area': 3, 'erp_ship_to_address': 60}}",True,118,1
2099,Silver Care Pharmacy - Marg,,,Silver Care Pharmacy - Marg,,,,,{},False,0,0
2100,Al Amal Pharmacy,Giza,Faisal,Al Amal Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2101,Pharma Plus - Dokki,,,Pharma Plus - Dokki,,,,,{},False,0,0
2102,Golden Care Pharmacy - Imbaba,Giza,Faisal,Golden Care Pharmacy - Imbaba,Faisal,Faisal,registry,high,"{'Faisal': {'erp_account_address': 4, 'erp_ship_to_address': 16}}",False,18,0
2103,El Hokama Pharmacy - Faisal,,,El Hokama Pharmacy - Faisal,,,,,{},False,0,0
2104,Nile Care Pharmacy - Faisal,,,Nile Care Pharmacy - Faisal,,,,,{},False,0,0
2105,Al Nozha Pharmacy,Giza,Faisal,Al Nozha Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2106,Seha First Pharmacy,Giza,Faisal,Seha First Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2107,Star Care Pharmacy,Giza,Faisal,Star Care Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2108,Better Life Pharmacy - Imbaba,Giza,Faisal,Better Life Pharmacy - Imbaba,Faisal,Faisal,registry,high,{},False,0,0
2109,Metro Pharmacy - Faisal,Giza,Faisal,Metro Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2110,El Zahraa Pharmacy - Faisal,Giza,Faisal,El Zahraa Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2111,Nile Care Pharmacy,Giza,Faisal,Nile Care Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2112,El Nasr Pharmacy - Faisal,Giza,Faisal,El Nasr Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2113,Hope Pharmacy - Imbaba,Giza,Faisal,Hope Pharmacy - Imbaba,Faisal,Faisal,registry_conflict,conflict,"{'Mohandessin': {'erp_header_area': 3, 'erp_account_address': 2, 'erp_ship_to_address': 5}}",True,7,1
2114,El Baraka Pharmacy - Oct City,,,El Baraka Pharmacy - Oct City,,,,,{},False,0,0
2115,Better Life Pharmacy - Faisal,Giza,Faisal,Better Life Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2116,Mira Pharmacy - Square,,,Mira Pharmacy - Square,,,,,{},False,0,0
2117,Ebn Sina Pharmacy - Nozha,Giza,Faisal,Ebn Sina Pharmacy - Nozha,Faisal,Faisal,registry,high,{},False,0,0
2118,Life Line Pharmacy,Giza,Faisal,Life Line Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2119,El Shifa Pharmacy,,,El Shifa Pharmacy,,,,,{},False,0,0
2120,Silver Care Pharmacy,Giza,Faisal,Silver Care Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2121,Star Care Pharmacy - Nozha,,,Star Care Pharmacy - Nozha,,Nasr City,invoice_evidence,high,{'erp_ship_to_address': 10},True,16,1
2122,City Care Pharmacy - Smouha,Giza,Faisal,City Care Pharmacy - Smouha,Faisal,Faisal,registry_conflict,conflict,{'Smouha': {'erp_account_address': 2}},True,1,1
2123,El Nasr Pharmacy - Imbaba,,,El Nasr Pharmacy - Imbaba,,,,,{},False,0,0
2124,Angel Pharmacy - Imbaba,,,Angel Pharmacy - Imbaba,,,,,{},False,0,0
2125,Salamtek Pharmacy - Square,,,Salamtek Pharmacy - Square,,,,,{},False,0,0
2126,El Zahraa Pharmacy - Faisal,,,El Zahraa Pharmacy - Faisal,,,,,{},False,0,0
2127,Blue Wave Pharmacy,,,Blue Wave Pharmacy,,,,,{},False,0,0
2128,City Care Pharmacy - Faisal,Giza,Faisal,City Care Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2129,El Hokama Pharmacy,,,El Hokama Pharmacy,,,,,{},False,0,0
2130,Sunrise Pharmacy,,,Sunrise Pharmacy,,,,,{},False,0,0
2131,Elite Pharmacy - Oct City,,,Elite Pharmacy - Oct City,,,,,{},False,0,0
2132,Sunrise Pharmacy - Agami,Giza,Faisal,Sunrise Pharmacy - Agami,Faisal,Faisal,registry,high,{},False,0,0
2133,City Care Pharmacy,,,City Care Pharmacy,,,,,{},False,0,0
2134,Seha First Pharmacy - Faisal,Giza,Faisal,Seha First Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2135,Angel Pharmacy,,,Angel Pharmacy,,,,,{},False,0,0
2136,Misr Pharmacy,,,Misr Pharmacy,,,,,{},False,0,0
2137,Elite Pharmacy,Giza,Faisal,Elite Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2138,Union Pharm - Faisal,Giza,Faisal,Union Pharm - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2139,Salamtek Pharmacy - Smouha,Giza,Faisal,Salamtek Pharmacy - Smouha,Faisal,Faisal,registry,high,{},False,0,0
2140,El Faraby Pharmacy - Faisal,Giza,Faisal,El Faraby Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2141,Pharma Plus - Rehab View,Giza,Faisal,Pharma Plus - Rehab View,Faisal,Faisal,registry,high,{},False,0,0
2142,Blue Wave Pharmacy,Giza,Faisal,Blue Wave Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2143,El Shifa Pharmacy,Giza,Faisal,El Shifa Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2144,Golden Care Pharmacy,Giza,Faisal,Golden Care Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2145,Life Line Pharmacy - Rehab View,,,Life Line Pharmacy - Rehab View,,,,,{},False,0,0
2146,Health Gate Pharmacy - Maadi,,,Health Gate Pharmacy - Maadi,,,,,{},False,0,0
2147,Misr Pharmacy,Giza,Faisal,Misr Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2148,Better Life Pharmacy,Giza,Faisal,Better Life Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2149,Pharma Plus - Faisal,,,Pharma Plus - Faisal,,,,,{},False,0,0
2150,Angel Pharmacy,Giza,Faisal,Angel Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2151,Silver Care Pharmacy - Faisal,,,Silver Care Pharmacy - Faisal,,,,,{},False,0,0
2152,Misr Pharmacy,,,Misr Pharmacy,,,,,{},False,0,0
2153,Al Nozha Pharmacy - Faisal,,,Al Nozha Pharmacy - Faisal,,,,,{},False,0,0
2154,El Tourath Pharmacy - Faisal,Giza,Faisal,El Tourath Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2155,Metro Pharmacy,,,Metro Pharmacy,,,,,{},False,0,0
2156,Family Pharmacy,,,Family Pharmacy,,,,,{},False,0,0
2157,Seha First Pharmacy,,,Seha First Pharmacy,,,,,{},False,0,0
2158,Hope Pharmacy - Maadi,,,Hope Pharmacy - Maadi,,,,,{},False,0,0
2159,El Faraby Pharmacy - Faisal,Giza,Faisal,El Faraby Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2160,El Baraka Pharmacy - Faisal,,,El Baraka Pharmacy - Faisal,,,,,{},False,0,0
2161,Green Leaf Pharmacy - Imbaba,Giza,Faisal,Green Leaf Pharmacy - Imbaba,Faisal,Faisal,registry,high,{},False,0,0
2162,El Tourath Pharmacy - Rehab View,,,El Tourath Pharmacy - Rehab View,,,,,{},False,0,0
2163,Silver Care Pharmacy - Faisal,,,Silver Care Pharmacy - Faisal,,,,,{},False,0,0
2164,Angel Pharmacy - Dokki,Giza,Faisal,Angel Pharmacy - Dokki,Faisal,Faisal,registry,high,{},False,0,0
2165,Nile Care Pharmacy - Banha,Giza,Faisal,Nile Care Pharmacy - Banha,Faisal,Faisal,registry_conflict,conflict,"{'Nasr City': {'erp_account_address': 4, 'erp_ship_to_address': 8}}",True,10,1
2166,Salamtek Pharmacy,Giza,Faisal,Salamtek Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2167,El Tourath Pharmacy,Giza,Faisal,El Tourath Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2168,Health Gate Pharmacy - Faisal,Giza,Faisal,Health Gate Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2169,Seha First Pharmacy - Obour,,,Seha First Pharmacy - Obour,,Faisal,invoice_evidence,high,{'erp_ship_to_address': 11},False,11,0
2170,Mira Pharmacy,,,Mira Pharmacy,,,,,{},False,0,0
2171,Metro Pharmacy - Faisal,Giza,Faisal,Metro Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2172,Seha First Pharmacy - Faisal,Giza,Faisal,Seha First Pharmacy - Faisal,Faisal,Faisal,registry,high,{},False,0,0
2173,Life Line Pharmacy,Giza,Faisal,Life Line Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2174,Ebn Sina Pharmacy,Giza,Faisal,Ebn Sina Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2175,El Hokama Pharmacy - Dokki,Giza,Faisal,El Hokama Pharmacy - Dokki,Faisal,Faisal,registry,high,{},False,0,0
2176,Misr Pharmacy - Smouha,,,Misr Pharmacy - Smouha,,,,,{},False,0,0
2177,City Care Pharmacy,Giza,Faisal,City Care Pharmacy,Faisal,Faisal,registry,high,{},False,0,0
2178,El Nasr Pharmacy - Haram,Giza,Faisal,El Nasr Pharmacy - Haram,Faisal,Faisal,registry,high,"{'Faisal': {'erp_account_address': 8, 'erp_ship_to_address': 20}}",False,24,0
2179,Life Line Pharmacy,,,Life Line Pharmacy,,,,,{},False,0,0
