invoice_line_id,invoice_id,quantity,unit_price,line_total,tax_regime_flag
25998,313211,6,106.55,480.35,EV01
25999,313211,5,153.98,665.33,EV01
26000,313211,3,30.13,75.43,EV01
26001,313211,4,19.57,58.80,EV01
26002,313211,8,161.39,1061.98,EV01
26003,313215,4,16.87,55.03,EV01
26004,313215,4,263.28,911.68,EV01
26005,313215,3,546.21,1443.15,EV01
26006,313215,4,302.72,992.99,EV01
26007,313215,3,77.64,185.40,EV01
26008,313215,3,107.97,266.21,EV01
26009,313215,3,233.04,606.57,EV01
26010,313215,6,18.79,90.49,EV01
26011,313215,4,180.58,573.97,EV01
26012,313218,5,243.60,866.67,
26013,313218,4,129.09,362.36,
26014,313218,2,11.55,18.70,
26015,313218,3,181.28,371.86,
26016,313218,3,7.57,17.42,
26017,313218,4,134.11,413.81,
26018,313221,3,93.89,233.46,EV01
26019,313221,5,339.89,1488.12,EV01
26020,313221,3,12.19,30.99,EV01
26021,313221,5,59.48,251.03,EV01
26022,313221,3,23.95,59.01,EV01
26023,313222,4,211.36,675.52,
26024,313222,2,8.14,12.66,
26025,313222,2,124.25,192.79,
26026,313222,2,172.13,267.54,
26027,313225,3,172.30,434.29,EV01
26028,313225,2,188.19,309.82,EV01
26029,313227,4,151.85,443.46,EV01
26030,313227,2,13.18,19.66,EV01
26031,313227,3,81.64,182.91,EV01
26032,313227,3,23.74,51.89,EV01
26033,313227,7,21.84,122.15,EV01
26034,313227,5,33.43,126.16,EV01
26035,313227,5,11.39,44.90,EV01
26036,313227,7,13.64,84.90,EV01
26037,313227,10,127.79 EGP,998.92,EV01
26038,313227,4,18.50,61.08,EV01
26039,313229,5,34.06,134.89,
26040,313229,4,12.13,41.02,
26041,313229,4,109.50,329.76,
26042,313229,2,130.81,215.61,
26043,313229,3,35.21,89.14,
26044,313232,5,107.38,487.33,
26045,313232,5,221.40,958.91,
26046,313232,4,137.41,453.39,
26047,313232,4,8.08 EGP,27.57,
26048,313232,6,13.26,70.23,
26049,313232,2,430.08,807.39,
26050,313232,7,48.74,296.50,
26051,313233,3,297.99,785.80,
26052,313233,3,337.05,863.65,
26053,313233,2,32.74,57.40,
26054,313233,2,33.59,60.52,
26055,313233,6,218.16,1055.97,
26056,313233,2,25.22 EGP,44.44,
26057,313233,1,7.75,7.06,
26058,313233,5,98.30,453.83,
26059,313233,6,18.95,93.54,
26060,313233,3,89.95,261.26,
26061,313236,4,65.94,190.72,EV01
26062,313236,1,245.04,186.62,EV01
26063,313236,7,30.00,155.08,EV01
26064,313236,8,143.18,812.37,EV01
26065,313236,5,401.10,1408.69,EV01
26066,313236,3,210.54,462.01,EV01
26067,313236,3,24.86,55.62,EV01
26068,313242,2,30.72,47.79,EV01
26069,313242,3,8.45,19.91,EV01
26070,313242,6,159.60,744.10,EV01
26071,313242,5,188.14,725.56,EV01
26072,313244,3,201.93,445.31,EV01
26073,313244,4,115.76,346.58,EV01
26074,313244,4,481.95,1459.28,EV01
26075,313244,3,57.46,125.53,EV01
26076,313244,5,26.09,98.88,EV01
26077,313244,5,130.94,444.35,EV01
26078,313244,3,183.92,386.68,EV01
26079,313245,2,221.28,383.55,
26080,313245,4,141.36,458.18,
26081,313245,7,263.04,1502.07,
26082,313245,3,23.33,61.57,
26083,313245,4,23.59,85.51,
26084,313245,6,32.04,171.94,
26085,313245,3,8.05 EGP,22.95,
26086,313245,3,133.72,372.15,
26087,313246,4,342.72,1212.98,
26088,313246,7,385.14,2543.10,
26089,313246,3,78.11,222.80,
26090,313246,2,81.33,133.57,
26091,313246,5,166.90,784.91,
26092,313250,6,8.36,40.76,
26093,313250,4,7.58,21.55,
26094,313250,3,533.97,1159.26,
26095,313250,2,46.40,78.17,
26096,313250,3,101.28,219.08,
26097,313250,7,18.13,103.89,
26098,313250,4,165.79,544.87,
26099,313250,3,547.74,1276.99,
26100,313250,1,125.27,93.04,
26101,313250,4,45.77,138.73,
26102,313250,4,134.51,423.56,
26103,313250,3,166.67,394.08,
26104,313250,5,12.65,50.02,
26105,313250,6,19.51,96.73,
26106,313253,4,119.42,445.95,
26107,313253,3,11.73,30.44,
26108,313253,2,431.76,800.87,
26109,313253,1,180.58,168.06,
26110,313253,4,145.07,521.92,
26111,313255,2,122.48,207.69,EV01
26112,313255,1,94.37 EGP,84.55,EV01
26113,313255,3,13.24,34.20,EV01
26114,313255,6,241.68,1260.36,EV01
26115,313255,7,190.26,1166.88,EV01
26116,313257,3,467.16,1051.53,EV01
26117,313257,4,48.29,148.66,EV01
26118,313257,2,47.88,74.86,EV01
26119,313257,2,47.70,70.73,EV01
26120,313257,5,17.98,68.87,EV01
26121,313257,3,7.76,18.90,EV01
26122,313257,5,24.05,88.85,EV01
26123,313257,3,40.91,94.89,EV01
26124,313257,4,143.34,438.54,EV01
26125,313257,3,21.96,50.78,EV01
26126,313257,6,35.54,171.29,EV01
26127,313257,5,151.70,553.32,EV01
26128,313264,4,514.08,1582.57,
26129,313264,3,262.32,672.57,
26130,313264,3,511.02,1271.17,
26131,313264,5,84.15,364.38,
26132,313264,6,223.45,1138.91,
26133,313264,3,17.69,42.87,
26134,313264,4,47.79,147.81,
26135,313266,7,121.18,697.38,EV01
26136,313266,7,163.86,1020.75,EV01
26137,313266,4,192.09,648.00,EV01
26138,313266,6,58.50,269.37,EV01
26139,313270,2,13.61,23.01,EV01
26140,313270,6,388.08,1750.86,EV01
26141,313270,3,192.19,493.88,EV01
26142,313270,6,227.76,1131.81,EV01
26143,313270,3,7.38,18.32,EV01
26144,313270,3,12.78,29.43,EV01
26145,313270,8,32.47,224.80,EV01
26146,313270,4,7.99,26.60,EV01
26147,313273,2,25.13 EGP,44.30,EV01
26148,313273,3,32.74,85.70,EV01
26149,313273,5,11.93,53.61,EV01
26150,313273,1,462.06,435.09,EV01
26151,313273,8,138.17,964.36,EV01
26152,313273,2,128.62,226.80,EV01
26153,313274,3,22.85,60.58,EV01
26154,313274,2,495.21,951.29,EV01
26155,313274,4,55.69,202.52,EV01
26156,313274,2,545.70,1028.91,EV01
26157,313274,1,308.39,263.23,EV01
26158,313275,5,86.50,373.87,
26159,313275,4,23.21,74.46,
26160,313281,5,40.64,163.66,EV01
26161,313281,2,253.20,409.80,EV01
26162,313281,2,83.29,133.07,EV01
26163,313281,5,457.80,1923.98,EV01
26164,313281,3,111.04,273.57,EV01
26165,313281,6,26.38 EGP,141.96,EV01
26166,313281,7,75.83,429.79,EV01
26167,313281,6,81.17,423.93,EV01
26168,313281,4,510.00,1653.95,EV01
26169,313281,3,141.90,366.90,EV01
26170,313281,4,75.44,251.19,EV01
26171,313281,4,7.56,26.12,EV01
26172,313284,4,214.23,662.88,EV01
26173,313284,4,96.19,325.15,EV01
26174,313284,4,168.43,570.76,EV01
26175,313284,5,82.66,316.09,EV01
26176,313284,4,216.96,710.90,EV01
26177,313284,2,62.77 EGP,101.71,EV01
26178,313284,3,161.22,415.72,EV01
26179,313284,3,77.17,200.63,EV01
26180,313284,3,12.05,27.92,EV01
26181,313284,4,109.50,355.10,EV01
26182,313284,2,78.50,129.53,EV01
26183,313284,2,85.09,135.46,EV01
26184,313284,6,218.40,1055.55,EV01
26185,313284,4,12.58,42.95,EV01
26186,313284,2,85.96,147.62,EV01
26187,313285,3,544.68,1251.33,EV01
26188,313285,6,87.74,453.87,EV01
26189,313285,5,214.84,875.33,EV01
26190,313285,6,31.09,150.63,EV01
26191,313285,5,92.16,355.81,EV01
26192,313285,2,301.14,506.18,EV01
26193,313285,6,64.78,307.91,EV01
26194,313289,5,247.68,936.53,EV01
26195,313289,7,35.08,197.57,EV01
26196,313289,1,41.18,33.61,EV01
26197,313289,6,160.51,738.41,EV01
26198,313289,6,490.11,2267.50,EV01
26199,313290,3,60.45,159.85,EV01
26200,313290,6,180.40,861.25,EV01
26201,313290,7,7.99,44.68,EV01
26202,313290,4,138.78,515.20,EV01
26203,313290,4,48.06,168.18,EV01
26204,313290,5,77.17,335.82,EV01
26205,313290,5,316.58,1442.82,EV01
26206,313290,2,48.02,81.41,EV01
26207,313290,4,7.90,26.65,EV01
26208,313299,5,390.18,1769.16,EV01
26209,313299,4,65.58,232.81,EV01
26210,313299,4,46.53,162.86,EV01
26211,313301,1,475.83,409.59,
26212,313301,3,219.36,587.78,
26213,313301,1,18.77,17.20,
26214,313301,3,94.08,253.86,
26215,313301,4,25.58 EGP,89.57,
26216,313301,4,130.15,484.03,
26217,313301,7,84.00,528.01,
26218,313301,6,8.70 EGP,49.87,
26219,313301,5,78.26,369.59,
26220,313301,5,555.39,2581.61,
26221,313304,2,12.54,18.56,
26222,313304,4,47.07,143.44,
26223,313304,3,216.69,513.66,
26224,313304,8,32.47,186.48,
26225,313304,6,99.36,495.70,
26226,313304,3,40.82,90.54,
26227,313304,6,90.24,397.98,
26228,313304,5,104.54,377.36,
26229,313304,1,219.60,168.18,
26230,313304,5,203.98 EGP,811.84,
26231,313308,2,149.72,249.20,
26232,313308,2,187.58,355.62,
26233,313312,4,556.41 EGP,1905.90,EV01
26234,313312,4,104.54,312.85,EV01
26235,313312,4,182.69,612.10,EV01
26236,313312,3,423.78,1043.90,EV01
26237,313312,5,174.06,680.96,EV01
26238,313312,3,121.78,298.47,EV01
26239,313312,6,123.07,591.11,EV01
26240,313312,4,131.60,419.66,EV01
26241,313312,6,467.16,2188.77,EV01
26242,313312,2,35.31,53.90,EV01
26243,313312,7,316.58,1817.24,EV01
26244,313312,6,42.35,203.07,EV01
26245,313312,3,8.63,20.12,EV01
26246,313314,9,142.03,1096.01,EV01
26247,313314,4,35.08,121.49,EV01
26248,313314,2,16.65,29.77,EV01
26249,313314,3,337.68,862.93,EV01
26250,313314,7,94.37 EGP,594.17,EV01
26251,313314,4,30.62,103.03,EV01
26252,313314,1,240.72,216.18,EV01
26253,313314,8,128.62,883.18,EV01
26254,313314,2,66.73,111.24,EV01
26255,313314,2,137.02,243.91,EV01
26256,313316,3,96.86,231.56,
26257,313316,4,61.18,178.90,
26258,313316,4,75.12,246.73,
26259,313316,6,8.33,42.44,
26260,313316,3,8.34,20.66,
26261,313316,6,24.55,123.83,
26262,313316,6,243.60,1192.52,
26263,313320,4,497.76,1783.46,
26264,313320,3,506.94,1306.78,
26265,313320,5,314.69,1294.76,
26266,313320,5,123.43 EGP,555.67,
26267,313320,6,92.83,480.65,
26268,313322,4,161.88,552.30,EV01
26269,313322,2,103.20,180.34,EV01
26270,313322,3,214.84,556.95,EV01
26271,313322,3,148.96,370.27,EV01
26272,313322,5,35.64,151.39,EV01
26273,313327,2,17.62,27.27,EV01
26274,313327,4,319.10,1054.86,EV01
26275,313327,4,7.41,21.27,EV01
26276,313327,4,12.76,43.40,EV01
26277,313327,4,337.05,1094.93,EV01
26278,313327,5,165.22,620.37,EV01
26279,313334,6,21.91 EGP,98.68,
26280,313334,3,93.31,238.26,
26281,313334,3,13.33,32.16,
26282,313334,2,56.55,89.75,
26283,313334,3,143.79,314.33,
26284,313334,3,473.28,1080.71,
26285,313334,6,90.24,409.55,
26286,313334,3,153.52,377.69,
26287,313334,1,71.28,61.84,
26288,313334,7,70.73,386.41,
26289,313334,3,36.10,83.00,
26290,313334,4,232.80,718.81,
26291,313334,6,13.66,65.52,
26292,313334,2,115.64,178.78,
26293,313334,6,11.43,51.36,
26294,313338,5,145.46,630.23,EV01
26295,313338,4,393.12,1296.86,EV01
26296,313338,6,34.78,179.38,EV01
26297,313338,4,63.50,199.47,EV01
26298,313338,6,170.90,793.46,EV01
26299,313338,4,237.60,741.81,EV01
26300,313338,6,238.56,1199.65,EV01
26301,313349,3,489.09,1267.11,EV01
26302,313349,2,74.18,113.52,EV01
26303,313349,4,143.49,509.10,EV01
26304,313349,2,11.66,19.11,EV01
26305,313365,8,289.17,1675.87,
26306,313365,3,112.22,270.81,
26307,313365,6,11.31,50.05,
26308,313365,5,87.07,329.62,
26309,313365,4,19.13,61.58,
26310,313366,4,132.26,445.29,EV01
26311,313366,6,302.09,1591.23,EV01
26312,313366,3,87.74,215.56,EV01
26313,313366,5,125.53,544.92,EV01
26314,313366,4,181.63,649.25,EV01
26315,313366,6,92.06,456.45,EV01
26316,313366,1,221.20,194.63,EV01
26317,313366,3,140.30,353.94,EV01
26318,313366,5,58.80,249.73,EV01
26319,313366,6,85.25,431.07,EV01
26320,313366,5,161.04,677.28,EV01
26321,313366,3,31.58,80.76,EV01
26322,313366,3,329.81,925.15,EV01
26323,313366,6,115.99,574.33,EV01
26324,313366,4,46.13,159.60,EV01
26325,313370,6,221.76,1240.19,EV01
26326,313370,5,106.32,502.66,EV01
26327,313370,2,501.33,918.98,EV01
26328,313370,2,246.24,439.12,EV01
26329,313370,2,130.42,234.99,EV01
26330,313370,3,85.72,257.16,EV01
26331,313370,2,135.83,239.33,EV01
26332,313370,4,321.93,1092.46,EV01
26333,313370,3,90.05,249.64,EV01
26334,313370,4,305.55,1068.50,EV01
26335,313370,3,123.82,332.91,EV01
26336,313370,2,137.28,237.22,EV01
26337,313370,2,60.70,98.15,EV01
26338,313370,1,126.46,119.45,EV01
26339,313370,7,163.33,1005.57,EV01
26340,313371,3,135.83,364.41,
26341,313371,3,345.56,944.61,
26342,313371,3,123.55,327.80,
26343,313371,4,108.44,388.53,
26344,313371,3,171.78,454.11,
26345,313371,6,446.04,2314.48,
26346,313371,3,385.56,998.14,
26347,313371,3,7.78,19.50,
26348,313371,4,507.45,1834.73,
26349,313371,2,327.60,591.82,
26350,313378,6,133.32,715.40,
26351,313378,9,22.61,177.26,
26352,313378,4,146.38,493.89,
26353,313378,3,64.29 EGP,176.32,
26354,313378,3,185.50 EGP,481.24,
26355,313383,3,186.38,434.21,
26356,313383,5,120.52,470.31,
26357,313383,3,448.14,1069.17,
26358,313383,2,217.68,347.25,
26359,313384,6,56.30,261.89,
26360,313384,3,322.25,728.55,
26361,313384,5,72.38,297.83,
26362,313384,5,131.60,541.02,
26363,313384,3,119.18,284.11,
26364,313384,4,108.80,337.88,
26365,313384,3,218.53,529.63,
26366,313384,2,35.71,61.04,
26367,313384,6,495.72,2550.61,
26368,313384,3,166.44 EGP,415.08,
26369,313384,5,12.20,53.52,
26370,313384,4,245.76,784.88,
26371,313384,4,194.14,617.29,
26372,313384,4,142.43,471.78,
26373,313384,3,16.97,44.25,
26374,313385,3,81.56,224.18,EV01
26375,313385,4,8.62,31.72,EV01
26376,313385,3,136.09,371.52,EV01
26377,313385,6,41.31 EGP,199.90,EV01
26378,313385,5,55.08,233.97,EV01
26379,313385,3,525.81,1382.46,EV01
26380,313386,4,58.93,196.59,
26381,313386,3,65.39 EGP,154.25,
26382,313386,4,42.93,148.24,
26383,313386,7,459.00,2626.57,
26384,313386,10,86.78,722.59,
26385,313386,4,13.34,46.12,
26386,313386,5,55.45,240.99,
26387,313386,2,230.40,382.73,
26388,313386,7,212.59,1324.76,
26389,313386,4,81.64,279.20,
26390,313386,7,230.40,1461.57,
26391,313386,4,97.54,337.71,
26392,313386,1,436.38,401.14,
26393,313386,5,307.44,1286.85,
26394,313386,3,19.17,45.91,
26395,313387,2,36.07,54.79,EV01
26396,313387,2,219.97 EGP,362.62,EV01
26397,313387,4,241.20,808.87,EV01
26398,313387,6,97.44,496.53,EV01
26399,313390,2,109.62,171.98,EV01
26400,313390,6,34.09,175.08,EV01
26401,313390,3,255.60 EGP,612.91,EV01
26402,313390,2,251.04,410.13,EV01
26403,313390,4,404.88,1398.73,EV01
26404,313390,4,118.59,394.48,EV01
26405,313394,2,345.56,538.50,EV01
26406,313394,3,116.35,278.19,EV01
26407,313394,3,171.60,418.61,EV01
26408,313394,3,18.99,46.45,EV01
26409,313394,4,8.00,25.28,EV01
26410,313394,2,330.75,524.73,EV01
26411,313394,3,139.13,342.10,EV01
26412,313394,2,13.58,22.60,EV01
26413,313394,3,47.03,114.74,EV01
26414,313394,3,143.09,345.26,EV01
26415,313394,1,125.43,105.38,EV01
26416,313394,3,82.19,201.92,EV01
26417,313402,4,457.80,1564.81,EV01
26418,313402,6,8.67,39.80,EV01
26419,313402,3,11.95,28.94,EV01
26420,313402,5,35.05,142.83,EV01
26421,313402,6,221.76,1035.22,EV01
26422,313402,1,34.16,29.01,EV01
26423,313402,2,13.41 EGP,23.06,EV01
26424,313402,2,145.31,228.37,EV01
26425,313402,2,129.33,207.39,EV01
26426,313403,4,139.69 EGP,462.15,EV01
26427,313403,4,90.62,307.69,EV01
26428,313403,6,8.35,38.46,EV01
26429,313403,6,59.66,295.47,EV01
26430,313403,7,7.48,40.35,EV01
26431,313403,2,162.10,262.59,EV01
26432,313403,6,459.48,2271.27,EV01
26433,313403,2,22.94,36.09,EV01
26434,313407,9,23.02,186.02,
26435,313407,6,24.31,116.65,
26436,313407,4,56.79,192.41,
26437,313407,6,34.49,181.44,
26438,313410,3,333.27,931.54,EV01
26439,313410,4,166.29,612.37,EV01
26440,313410,6,130.02,774.60,EV01
26441,313423,5,286.02,1268.16,
26442,313423,4,23.71,82.50,
26443,313423,3,13.30 EGP,32.07,
26444,313423,4,36.27,124.99,
26445,313427,6,23.02,126.73,EV01
26446,313427,3,285.08,703.67,EV01
26447,313427,5,409.08,1542.50,EV01
26448,313427,4,122.10,390.55,EV01
26449,313427,4,112.34,404.37,EV01
26450,313427,4,82.35,259.87,EV01
26451,313427,3,412.86,993.41,EV01
26452,313427,7,540.60,3166.71,EV01
26453,313428,7,140.75,950.21,
26454,313428,7,142.27,885.86,
26455,313428,3,8.58,21.98,
26456,313428,3,23.64,64.28,
26457,313428,6,78.11,397.98,
26458,313428,5,65.88 EGP,307.36,
26459,313428,5,88.32,408.01,
26460,313431,5,13.53,52.63,
26461,313431,2,76.22,119.04,
26462,313431,5,19.48,78.77,
26463,313431,1,318.47,258.49,
26464,313431,5,219.84,904.09,
26465,313431,4,97.25,325.67,
26466,313431,5,256.08 EGP,1031.34,
26467,313431,3,7.70,18.63,
26468,313431,6,444.36,2138.85,
26469,313431,4,44.24 EGP,145.15,
26470,313431,5,33.17,125.07,
26471,313431,6,43.11,212.41,
26472,313431,2,187.62,294.40,
26473,313431,4,337.68,1051.50,
26474,313431,4,99.26,335.94,
26475,313433,4,8.76,33.98,EV01
26476,313433,3,143.48,374.59,EV01
26477,313433,9,13.45,114.02,EV01
26478,313436,4,194.14,712.17,EV01
26479,313436,6,160.51,845.44,EV01
26480,313436,5,12.50,49.92,EV01
26481,313438,3,129.56,301.96,
26482,313438,4,98.40,294.33,
26483,313438,8,21.84,120.06,
26484,313438,5,88.32,318.95,
26485,313438,6,65.88,267.48,
26486,313439,1,12.63,10.34,
26487,313439,2,121.30,189.83,
26488,313439,6,48.20,238.12,
26489,313439,5,144.54,564.95,
26490,313439,4,149.11,468.54,
26491,313439,7,543.15,2907.44,
26492,313441,2,132.79,194.60,EV01
26493,313441,3,66.67,147.12,EV01
26494,313441,6,11.45,52.62,EV01
26495,313441,6,41.27,196.89,EV01
26496,313441,4,41.13,131.77,EV01
26497,313441,8,166.14,1079.02,EV01
26498,313441,4,397.32,1192.25,EV01
26499,313441,4,75.36,230.14,EV01
26500,313441,4,33.13 EGP,97.63,EV01
26501,313452,2,7.35,11.96,EV01
26502,313452,5,59.60,241.98,EV01
26503,313452,5,77.17,270.45,EV01
26504,313452,2,59.35,97.72,EV01
26505,313452,6,303.35,1446.26,EV01
26506,313456,6,217.10,1051.81,EV01
26507,313456,3,261.36,692.18,EV01
26508,313456,5,162.45,713.67,EV01
26509,313457,4,24.34,79.62,
26510,313457,3,22.51,59.46,
26511,313457,6,231.60 EGP,1196.28,
26512,313457,2,83.60,135.47,
26513,313457,2,49.14,83.22,
26514,313457,5,165.79,717.56,
26515,313457,3,108.44,258.75,
26516,313457,3,98.02,236.89,
26517,313457,4,442.26,1329.77,
26518,313457,5,77.40,320.38,
26519,313458,5,101.57,461.66,
26520,313458,7,509.49,2990.90,
26521,313458,2,288.23,505.84,
26522,313458,2,518.16,907.24,
26523,313458,5,95.62,435.55,
26524,313461,8,30.46,217.10,EV01
26525,313461,3,17.75,48.58,EV01
26526,313466,1,103.10,86.00,EV01
26527,313466,5,23.50,100.98,EV01
26528,313466,7,18.79,112.65,EV01
26529,313469,5,105.41,391.92,
26530,313469,3,142.56,345.14,
26531,313469,5,220.32,895.29,
26532,313469,7,515.61,2994.84,
26533,313469,3,207.87,550.34,
26534,313469,3,13.36,31.48,
26535,313469,3,46.80,109.72,
26536,313470,2,48.06,76.14,
26537,313470,9,8.72 EGP,69.07,
26538,313470,5,12.79,56.96,
26539,313470,3,60.09,144.12,
26540,313470,4,63.26,214.17,
26541,313470,4,166.14,537.45,
26542,313470,6,29.83,148.78,
26543,313470,5,184.71,775.31,
26544,313470,5,284.13,1178.88,
26545,313470,7,482.46,2881.70,
26546,313470,7,18.85,112.17,
26547,313470,5,108.09,445.76,
26548,313472,3,394.80,854.03,EV01
26549,313472,4,143.35,438.02,EV01
26550,313476,4,516.12,1779.32,
26551,313476,5,118.35,526.24,
26552,313476,1,11.69,9.45,
26553,313476,2,229.92,401.69,
26554,313476,3,47.52,122.06,
26555,313476,2,7.69,12.50,
26556,313476,6,189.73,898.26,
26557,313476,5,101.38,444.70,
26558,313476,3,259.20,650.98,
26559,313476,4,78.50,285.85,
26560,313478,4,18.90,62.62,EV01
26561,313478,4,165.38,563.07,EV01
26562,313478,8,107.38,752.57,EV01
26563,313488,2,451.50,817.05,EV01
26564,313488,3,97.73,254.46,EV01
26565,313488,4,12.48,43.89,EV01
26566,313488,4,35.24,122.08,EV01
26567,313488,4,18.58,64.71,EV01
26568,313488,4,192.02,693.75,EV01
26569,313488,3,22.94,60.93,EV01
26570,313488,8,76.30,507.96,EV01
26571,313488,6,12.99,69.73,EV01
26572,313488,4,60.82,206.46,EV01
26573,313488,6,513.57,2575.93,EV01
26574,313488,4,238.08,787.03,EV01
26575,313490,5,228.00,989.17,
26576,313490,6,507.45,2745.65,
26577,313490,4,8.52,30.60,
26578,313490,3,236.40,676.16,
26579,313490,4,191.47,687.07,
26580,313490,7,235.92,1440.06,
26581,313490,2,33.86,59.15,
26582,313490,3,34.29,87.87,
26583,313490,4,124.37,452.22,
26584,313490,7,396.06,2434.48,
26585,313490,3,105.41,295.39,
26586,313490,2,431.76,684.33,
26587,313490,5,560.49,2427.98,
26588,313490,4,65.58,223.18,
26589,313490,2,13.04,20.45,
26590,313494,5,41.90,153.32,EV01
26591,313494,5,57.16,226.06,EV01
26592,313494,5,74.10,286.19,EV01
26593,313494,5,32.93,132.80,EV01
26594,313494,5,416.64,1705.15,EV01
26595,313495,5,173.01,699.66,
26596,313495,5,7.34,27.41,
26597,313495,6,480.93,2078.23,
26598,313495,4,81.09,267.15,
26599,313495,2,305.55,469.05,
26600,313495,1,64.72,53.51,
26601,313495,3,49.23,125.64,
26602,313495,8,7.91,50.67,
26603,313495,4,136.75,426.45,
26604,313495,2,11.74,18.54,
26605,313495,6,85.17,353.17,
26606,313495,7,12.45 EGP,68.60,
26607,313497,3,171.95,422.23,
26608,313497,7,61.12,328.72,
26609,313497,3,140.14,357.08,
26610,313497,5,331.38,1282.23,
26611,313497,4,7.50,24.11,
26612,313498,3,103.78,282.29,EV01
26613,313498,5,64.42,310.60,EV01
26614,313498,1,123.43,119.86,EV01
26615,313498,6,454.44,2556.30,EV01
26616,313498,4,45.99,175.40,EV01
26617,313498,3,226.32,594.21,EV01
26618,313498,4,48.78,192.80,EV01
26619,313498,7,13.53,87.03,EV01
26620,313500,4,225.36,801.93,EV01
26621,313500,4,12.65,46.31,EV01
26622,313500,4,480.93,1751.62,EV01
26623,313500,3,233.76,623.67,EV01
26624,313500,7,24.89,159.89,EV01
26625,313500,7,45.50,277.19,EV01
26626,313500,3,419.16 EGP,1052.06,EV01
26627,313504,5,83.92,349.75,EV01
26628,313504,4,91.97,326.81,EV01
26629,313504,2,57.89,105.94,EV01
26630,313504,3,420.42,1084.90,EV01
26631,313504,5,406.14,1663.42,EV01
26632,313504,2,18.83,29.51,EV01
26633,313504,5,26.38,106.33,EV01
26634,313504,2,31.09,55.07,EV01
26635,313508,5,92.16,394.10,
26636,313508,4,19.01,65.33,
26637,313508,6,62.65,339.59,
26638,313508,3,129.56,314.32,
26639,313510,4,184.71,621.67,EV01
26640,313510,4,110.80,358.76,EV01
26641,313510,2,210.54,365.02,EV01
26642,313510,2,435.96,774.55,EV01
26643,313510,5,221.76,1033.76,EV01
26644,313512,4,31.98,105.55,EV01
26645,313512,5,16.72 EGP,70.04,EV01
26646,313512,5,293.58,1197.63,EV01
26647,313512,4,63.99,215.91,EV01
26648,313512,5,180.75,748.62,EV01
26649,313515,7,77.56,482.14,EV01
26650,313515,5,45.05,199.06,EV01
26651,313515,4,90.72,313.42,EV01
26652,313515,6,542.13,2672.17,EV01
26653,313516,7,41.81,218.15,
26654,313516,4,262.56 EGP,803.87,
26655,313516,2,22.32,31.46,
26656,313522,3,198.44,497.13,EV01
26657,313522,6,452.34,2399.50,EV01
26658,313522,2,163.86,273.64,EV01
26659,313523,3,23.47,66.26,EV01
26660,313523,6,146.22,742.45,EV01
26661,313523,2,19.78,35.04,EV01
26662,313523,7,401.94,2459.41,EV01
26663,313523,7,47.61,300.36,EV01
26664,313523,2,75.52,128.20,EV01
26665,313523,6,74.42,379.51,EV01
26666,313523,4,44.64,160.17,EV01
26667,313524,5,17.86,66.31,
26668,313524,4,85.02,243.20,
26669,313524,3,330.12,793.97,
26670,313524,3,23.04,52.36,
26671,313526,4,252.24,865.87,EV01
26672,313526,9,13.28,93.92,EV01
26673,313526,2,43.47,69.70,EV01
26674,313526,3,312.17,838.67,EV01
26675,313526,6,127.64,605.28,EV01
26676,313526,3,110.57,273.21,EV01
26677,313526,6,230.16,1176.48,EV01
26678,313529,2,137.94,190.22,EV01
26679,313529,2,223.66,323.62,EV01
26680,313529,5,71.20,281.14,EV01
26681,313529,3,208.08,524.02,EV01
26682,313529,3,7.81,18.32,EV01
26683,313529,2,220.56,321.90,EV01
26684,313529,4,113.99,357.56,EV01
26685,313529,5,396.48,1450.27,EV01
26686,313529,7,43.88,257.59,EV01
26687,313529,4,526.83,1453.57,EV01
26688,313530,6,59.11,257.54,EV01
26689,313530,3,22.66,51.56,EV01
26690,313530,5,184.27,680.78,EV01
26691,313530,2,43.16,64.50,EV01
26692,313530,1,192.09,160.14,EV01
26693,313530,2,132.26,214.85,EV01
26694,313530,3,126.59,301.01,EV01
26695,313532,3,26.35,67.77,
26696,313532,6,141.11,737.60,
26697,313532,2,325.40,583.15,
26698,313532,5,7.32,32.08,
26699,313532,6,33.92,185.15,
26700,313537,3,111.98,280.81,
26701,313537,5,75.83,332.89,
26702,313537,6,98.21,487.37,
26703,313537,1,61.85,58.99,
26704,313537,3,188.81,482.51,
26705,313537,3,87.17,224.58,
26706,313538,4,343.67,1182.26,
26707,313538,8,7.60,51.81,
26708,313538,3,229.68,586.31,
26709,313538,3,109.39,255.25,
26710,313538,4,137.86,491.85,
26711,313538,6,291.38 EGP,1406.55,
26712,313539,3,227.04,537.01,EV01
26713,313539,5,157.02,705.13,EV01
26714,313539,4,96.48,297.81,EV01
26715,313539,6,99.07,461.03,EV01
26716,313539,2,73.79,129.86,EV01
26717,313539,3,78.26,202.33,EV01
26718,313539,7,125.79,780.39,EV01
26719,313539,5,48.78,208.84,EV01
26720,313539,9,64.84,511.01,EV01
26721,313545,3,58.56,130.24,EV01
26722,313545,2,11.86,16.22,EV01
26723,313545,3,17.95,38.64,EV01
26724,313545,6,108.09,484.05,EV01
26725,313545,7,159.90,822.59,EV01
26726,313545,1,59.90,44.82,EV01
26727,313545,3,7.55,16.54,EV01
26728,313548,3,11.66,29.67,
26729,313548,3,389.76,947.20,
26730,313548,2,163.70 EGP,276.77,
26731,313548,6,108.21,528.77,
